"NO","PACKAGING TYPE","WORK ORDER","PO NO.","ITEM NO.","BRAND","COMPANY","CUSTOMER GROUP","BATERY TYPE","CELL GRADE","ORDER QTY","CR DATE","PRICE","STANDARD PRICE","TERM","CURRENCY","SALES AMOUNT","QTY WH","QTY IN TRANSIT","SALES MOUNT","JAN QTY","JAN AMT","FEB QTY","FEB AMT","MAR QTY","MAR AMT","APR QTY","APR AMT","MAY QTY","MAY AMT","JUN QTY","JUN AMT","JUL QTY","JUL AMT","AUG QTY","AUG AMT","SEP QTY","SEP AMT","OCT QTY","OCT AMT","NOV AMT","NOV AMT","DES AMT","DES AMT"
"69","BLISTER","EI17-185-LR03C1-5","'EI17-185","11390","SONY BLUE LR03 4B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","6,144","14-DEC-17","0.0869","0.0762","FOB","USD","534","6,144","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6,144","468"
"70","BLISTER","EI17-185-LR03G07-6","'EI17-185","10900","SONY PT D LR03 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR03","G07","3,072","14-DEC-17","0.1297","0.1297","FOB","USD","398","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6,144","797"
"71","BLISTER","EI17-185-LR6G07-2","'EI17-185","10890","SONY PT D LR6 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR6","G07","6,144","14-DEC-17","0.1494","0.144","FOB","USD","918","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12,288","1,769"
"72","BLISTER","EI17-186-LR03C1-3","'EI17-186","11050","SONY PLUS D LR03 2B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","64,512","14-DEC-17","0.1233","0.085","FOB","USD","7,954","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","193,536","16,451"
"73","BLISTER","EI17-186-LR6C1-1","'EI17-186","10910","SONY PLUS D LR6 2B WW","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","92,160","14-DEC-17","0.1376","0.1165","FOB","USD","12,681","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","276,480","32,210"
"74","BLISTER","EI17-186-LR6C1-2","'EI17-186","10930","SONY PLUS D LR6 4B+2 WW","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","69,120","14-DEC-17","0.1177","0.11","FOB","USD","8,135","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","207,360","22,810"
"75","BLISTER","EI17-187-LR03C1-4","'EI17-187","11050","SONY PLUS D LR03 2B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","32,256","14-DEC-17","0.1233","0.085","FOB","USD","3,977","32,256","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32,256","2,742"
"76","BLISTER","EI17-187-LR03C1-5","'EI17-187","11390","SONY BLUE LR03 4B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","86,016","14-DEC-17","0.0869","0.0762","FOB","USD","7,475","86,016","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86,016","6,554"
"77","BLISTER","EI17-187-LR03C1-6","'EI17-187","11210","SONY PLUS D LR03 1BX12 ULA","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","77,760","14-DEC-17","0.099","0.0794","FOB","USD","7,698","77,760","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77,760","6,174"
"78","BLISTER","EI17-187-LR6C1-1","'EI17-187","10920","SONY PLUS D LR6 4B WW","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","55,296","14-DEC-17","0.1181","0.1083","FOB","USD","6,530","55,296","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55,296","5,989"
"79","BLISTER","EI17-187-LR6C1-3","'EI17-187","11200","SONY PLUS D LR6 1BX12 ULA","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","41,472","14-DEC-17","0.1219","0.1094","FOB","USD","5,055","41,472","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41,472","4,537"
"80","BLISTER","EI17-188-LR03C1-2","'EI17-188","11544","SONY BLUE LR03 2B ULA V3","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","150,528","22-DEC-17","0.0869","0.0837","FOB","USD","13,081","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301,056","25,198"
"81","BLISTER","EI17-188-LR03C1-3","'EI17-188","11394","SONY BLUE LR03 4B WW V3","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","172,032","22-DEC-17","0.0869","0.0762","FOB","USD","14,950","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","688,128","52,435"
"82","BLISTER","EI17-188-LR03C1-5","'EI17-188","11544","SONY BLUE LR03 2B ULA V3","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","32,256","22-DEC-17","0.0869","0.0837","FOB","USD","2,803","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64,512","5,400"
"83","BLISTER","EI17-188-LR03C1-6","'EI17-188","11394","SONY BLUE LR03 4B WW V3","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","43,008","22-DEC-17","0.0869","0.0762","FOB","USD","3,737","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86,016","6,554"
"84","BLISTER","EI17-188-LR6C1-1","'EI17-188","11454","SONY BLUE LR6 2B ULA V3","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","248,832","22-DEC-17","0.1102","0.1102","FOB","USD","27,421","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","995,328","109,685"
"85","BLISTER","EI17-188-LR6C1-4","'EI17-188","11454","SONY BLUE LR6 2B ULA V3","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","55,296","22-DEC-17","0.1102","0.1102","FOB","USD","6,094","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110,592","12,187"
"86","BLISTER","EI17-190-LR03C1-3","'EI17-190","11540","SONY BLUE LR03 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","12,288","21-DEC-17","0.0869","0.0837","FOB","USD","1,068","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24,576","2,057"
"87","BLISTER","EI17-190-LR03C1-4","'EI17-190","11210","SONY PLUS D LR03 1BX12 ULA","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","20,736","21-DEC-17","0.099","0.0794","FOB","USD","2,053","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41,472","3,293"
"88","BLISTER","EI17-190-LR6C1-2","'EI17-190","11200","SONY PLUS D LR6 1BX12 ULA","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","101,088","21-DEC-17","0.1219","0.1094","FOB","USD","12,323","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","181,440","19,850"
"89","BLISTER","EI17-191-LR1C-5","'EI17-191","55434","SONY STAMINA LR1 2B","FDK CORPORATION","FDK E - SONY STAMINA","LR1","C","1,600","07-DEC-17","0.1985","0.1262","FOB","USD","318","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,200","404"
"90","BLISTER","EI17-192-LR03C1-1","'EI17-192","11540","SONY BLUE LR03 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","30,720","14-DEC-17","0.0869","0.0837","FOB","USD","2,670","30,720","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30,720","2,571"
"91","BLISTER","EI17-193-LR1C-7","'EI17-193","55434","SONY STAMINA LR1 2B","FDK CORPORATION","FDK E - SONY STAMINA","LR1","C","4,800","20-DEC-17","0.1985","0.1262","FOB","USD","953","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,600","1,212"
"92","BLISTER","EI17-194-LR03C1-2","'EI17-194","11210","SONY PLUS D LR03 1BX12 ULA","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","77,760","21-DEC-17","0.099","0.0794","FOB","USD","7,698","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","311,040","24,697"
"93","BLISTER","EI17-194-LR6C1-1","'EI17-194","11200","SONY PLUS D LR6 1BX12 ULA","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","101,088","21-DEC-17","0.1219","0.1094","FOB","USD","12,323","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303,264","33,177"
"94","BLISTER","EI17-195-LR1C-7","'EI17-195","55434","SONY STAMINA LR1 2B","FDK CORPORATION","FDK E - SONY STAMINA","LR1","C","3,200","04-JAN-18","0.1985","0.1262","FOB","USD","635","0","0","1","3,200","404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","BLISTER","EI17-198-LR1C-7","'EI17-198","55434","SONY STAMINA LR1 2B","FDK CORPORATION","FDK E - SONY STAMINA","LR1","C","3,200","11-JAN-18","0.1985","0.1262","FOB","USD","635","0","0","1","3,200","404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","BLISTER","EI17-199-LR03C1-2","'EI17-199","11540","SONY BLUE LR03 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","44,544","04-JAN-18","0.0869","0.0837","FOB","USD","3,871","0","0","1","44,544","3,728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","BLISTER","EI17-199-LR03C1-3","'EI17-199","11390","SONY BLUE LR03 4B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","15,360","04-JAN-18","0.0869","0.0762","FOB","USD","1,335","0","0","1","15,360","1,170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","BLISTER","EI17-199-LR6C1-1","'EI17-199","11450","SONY BLUE LR6 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","55,296","04-JAN-18","0.1102","0.1102","FOB","USD","6,094","55,296","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","BLISTER","EI17-204-LR03C1-5","'EI17-204","11050","SONY PLUS D LR03 2B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","1,536","22-JAN-18","0.1233","0.085","FOB","USD","189","0","0","1","1,536","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","BLISTER","EI17-204-LR03C1-6","'EI17-204","11130","SONY PLUS D LR03 4B+2 WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","25,920","22-JAN-18","0.1","0.0794","FOB","USD","2,592","0","0","1","0","0","25,920","2,058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","BLISTER","EI17-204-LR03C1-7","'EI17-204","11540","SONY BLUE LR03 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","32,256","22-JAN-18","0.0869","0.0837","FOB","USD","2,803","0","0","1","32,256","2,700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","BLISTER","EI17-204-LR03C1-8","'EI17-204","11390","SONY BLUE LR03 4B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","21,504","22-JAN-18","0.0869","0.0762","FOB","USD","1,869","0","0","1","21,504","1,639","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","BLISTER","EI17-204-LR6C1-1","'EI17-204","10910","SONY PLUS D LR6 2B WW","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","4,608","22-JAN-18","0.1376","0.1165","FOB","USD","634","0","0","1","4,608","537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","BLISTER","EI17-204-LR6C1-2","'EI17-204","10930","SONY PLUS D LR6 4B+2 WW","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","34,560","22-JAN-18","0.1177","0.11","FOB","USD","4,068","0","0","1","34,560","3,802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","BLISTER","EI17-204-LR6C1-3","'EI17-204","11450","SONY BLUE LR6 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","55,296","22-JAN-18","0.1102","0.1102","FOB","USD","6,094","0","0","1","55,296","6,094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","BLISTER","EI17-204-LR6C1-4","'EI17-204","11280","SONY BLUE LR6 4B WW","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","21,504","22-JAN-18","0.1081","0.1075","FOB","USD","2,325","0","0","1","21,504","2,312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","BLISTER","EI17-205-LR03C1-5","'EI17-205","11050","SONY PLUS D LR03 2B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","30,720","25-JAN-18","0.1233","0.085","FOB","USD","3,788","0","0","1","30,720","2,611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","BLISTER","EI17-205-LR03C1-6","'EI17-205","11120","SONY PLUS D LR03 4B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","15,360","25-JAN-18","0.1007","0.0775","FOB","USD","1,547","0","0","1","15,360","1,190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","BLISTER","EI17-205-LR03C1-7","'EI17-205","11540","SONY BLUE LR03 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","921,600","25-JAN-18","0.0869","0.0837","FOB","USD","80,087","0","0","1","921,600","77,138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","BLISTER","EI17-205-LR03C1-8","'EI17-205","11390","SONY BLUE LR03 4B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","122,880","25-JAN-18","0.0869","0.0762","FOB","USD","10,678","0","0","1","122,880","9,363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","BLISTER","EI17-205-LR6C1-1","'EI17-205","10910","SONY PLUS D LR6 2B WW","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","15,360","25-JAN-18","0.1376","0.1165","FOB","USD","2,114","0","0","1","15,360","1,789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","BLISTER","EI17-205-LR6C1-2","'EI17-205","10930","SONY PLUS D LR6 4B+2 WW","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","34,560","25-JAN-18","0.1177","0.11","FOB","USD","4,068","0","0","1","34,560","3,802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","BLISTER","EI17-205-LR6C1-3","'EI17-205","11450","SONY BLUE LR6 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","921,600","25-JAN-18","0.1102","0.1102","FOB","USD","101,560","0","0","1","921,600","101,560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","BLISTER","EI17-205-LR6C1-4","'EI17-205","11280","SONY BLUE LR6 4B WW","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","92,160","25-JAN-18","0.1081","0.1075","FOB","USD","9,962","0","0","1","92,160","9,907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","BLISTER","EI17-206-LR03G07-3","'EI17-206","10900","SONY PT D LR03 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR03","G07","6,144","18-JAN-18","0.1297","0.1297","FOB","USD","797","0","0","1","6,144","797","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","BLISTER","EI17-206-LR03G07-4","'EI17-206","10880","SONY PT D LR03 4B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","G07","98,304","18-JAN-18","0.1027","0.0808","FOB","USD","10,096","0","0","1","98,304","7,943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","BLISTER","EI17-206-LR6G07-1","'EI17-206","10890","SONY PT D LR6 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR6","G07","3,072","18-JAN-18","0.1494","0.144","FOB","USD","459","0","0","1","3,072","442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","BLISTER","EI17-207-LR03C1-4","'EI17-207","11050","SONY PLUS D LR03 2B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","21,504","25-JAN-18","0.1233","0.085","FOB","USD","2,651","0","0","1","21,504","1,828","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","BLISTER","EI17-207-LR03C1-5","'EI17-207","11120","SONY PLUS D LR03 4B WW","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","86,016","25-JAN-18","0.1007","0.0775","FOB","USD","8,662","0","0","1","86,016","6,666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","BLISTER","EI17-207-LR03C1-6","'EI17-207","11540","SONY BLUE LR03 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","21,504","25-JAN-18","0.0869","0.0837","FOB","USD","1,869","0","0","1","21,504","1,800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","BLISTER","EI17-207-LR6C1-1","'EI17-207","10910","SONY PLUS D LR6 2B WW","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","18,432","25-JAN-18","0.1376","0.1165","FOB","USD","2,536","0","0","1","18,432","2,147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","BLISTER","EI17-207-LR6C1-2","'EI17-207","10920","SONY PLUS D LR6 4B WW","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","110,592","25-JAN-18","0.1181","0.1083","FOB","USD","13,061","0","0","1","110,592","11,977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","BLISTER","EI17-207-LR6C1-3","'EI17-207","11450","SONY BLUE LR6 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","46,080","25-JAN-18","0.1102","0.1102","FOB","USD","5,078","0","0","1","46,080","5,078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","BLISTER","EI17-208-LR03C1-3","'EI17-208","11544","SONY BLUE LR03 2B ULA V3","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","96,768","11-JAN-18","0.0869","0.0837","FOB","USD","8,409","0","0","1","96,768","8,099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","BLISTER","EI17-208-LR03C1-4","'EI17-208","11394","SONY BLUE LR03 4B WW V3","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","64,512","11-JAN-18","0.0869","0.0762","FOB","USD","5,606","0","0","1","64,512","4,916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","BLISTER","EI17-208-LR6C1-1","'EI17-208","11454","SONY BLUE LR6 2B ULA V3","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","175,104","11-JAN-18","0.1102","0.1102","FOB","USD","19,296","110,592","0","1","64,512","7,109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","BLISTER","EI17-208-LR6C1-2","'EI17-208","11284","SONY BLUE LR6 4B WW V3","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","147,456","11-JAN-18","0.1081","0.1075","FOB","USD","15,940","147,456","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","BLISTER","EI17-209-LR03C1-3","'EI17-209","11052","SONY PLUS D LR03 2B WW V3","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","64,512","12-JAN-18","0.1233","0.085","FOB","USD","7,954","0","0","1","64,512","5,484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","BLISTER","EI17-209-LR6C1-1","'EI17-209","10912","SONY PLUS D LR6 2B WW V3","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","92,160","12-JAN-18","0.1376","0.1165","FOB","USD","12,681","0","0","1","92,160","10,737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","BLISTER","EI17-209-LR6C1-2","'EI17-209","10932","SONY PLUS D LR6 4B+2 WW V3","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","69,120","12-JAN-18","0.1177","0.11","FOB","USD","8,135","0","0","1","69,120","7,603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","BLISTER","EI17-210-LR03C1-3","'EI17-210","11540","SONY BLUE LR03 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","12,288","17-JAN-18","0.0869","0.0837","FOB","USD","1,068","0","0","1","12,288","1,029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","BLISTER","EI17-210-LR6C1-1","'EI17-210","11450","SONY BLUE LR6 2B ULA","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","23,040","17-JAN-18","0.1102","0.1102","FOB","USD","2,539","0","0","1","23,040","2,539","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","BLISTER","EI17-210-LR6C1-2","'EI17-210","11200","SONY PLUS D LR6 1BX12 ULA","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","51,840","17-JAN-18","0.1219","0.1094","FOB","USD","6,319","0","0","1","51,840","5,671","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","BLISTER","EI17-212-LR1C1-1","'EI17-212","11180","SONY PLUS LR1 1B","FDK CORPORATION","FDK E - SONY SEND","LR1","C1","9,600","24-JAN-18","0.2995","0.1561","FOB","USD","2,875","0","0","1","8,000","1,249","1,600","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","BLISTER","EI17-213-LR1C-7","'EI17-213","55434","SONY STAMINA LR1 2B","FDK CORPORATION","FDK E - SONY STAMINA","LR1","C","3,200","18-JAN-18","0.1985","0.1262","FOB","USD","635","0","0","1","3,200","404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","BLISTER","EI17-215-LR1C-7","'EI17-215","55434","SONY STAMINA LR1 2B","FDK CORPORATION","FDK E - SONY STAMINA","LR1","C","1,600","25-JAN-18","0.1985","0.1262","FOB","USD","318","0","0","1","1,600","202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","BLISTER","FI/17-138-LR03G06-1","'FI/17-138","84391","FJ HIGH POWER (SEALINK) LR03 2","FDK CORPORATION","OVERSEAS - SEALINK","LR03","G06","2,880","05-DEC-17","0.1039","0.1039","FOB","USD","299","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5,760","598"
"138","BLISTER","FI/17-142-LR6C1-3","'FI/17-142","94983","FJ UNIVERSAL PWR ASIA LR6 4B+2","FDK CORPORATION","OVERSEAS - FJ ASIA","LR6","C1","17,280","05-DEC-17","0.102","0.102","FOB","USD","1,763","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34,560","3,525"
"139","BLISTER","FI/17-150-LR03G06NC-3","'FI/17-150","85003","FJ HIGH POWER ASIA LR03 2B","FDK CORPORATION","OVERSEAS - FJ ASIA","LR03","G06NC","5,760","08-DEC-17","0.1069","0.1069","FOB","USD","616","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11,520","1,231"
"140","BLISTER","FI/17-150-LR03G07NC-5","'FI/17-150","84053","FJ PREMIUM ASIA LR03 2B","FDK CORPORATION","OVERSEAS - FJ ASIA","LR03","G07NC","5,760","08-DEC-17","0.1102","0.1102","FOB","USD","635","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11,520","1,270"
"141","BLISTER","FI/17-150-LR6C1-1","'FI/17-150","86243","FJ UNIVERSAL POWER ASIA LR6 2B","FDK CORPORATION","OVERSEAS - FJ ASIA","LR6","C1","5,760","08-DEC-17","0.112","0.112","FOB","USD","645","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11,520","1,290"
"142","BLISTER","FI/17-150-LR6G06NC-2","'FI/17-150","84303","FJ HIGH POWER ASIA LR6 2B","FDK CORPORATION","OVERSEAS - FJ ASIA","LR6","G06NC","5,760","08-DEC-17","0.13","0.13","FOB","USD","749","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11,520","1,498"
"143","BLISTER","FI/17-150-LR6G08NC-4","'FI/17-150","82283","FJ PREMIUM ASIA LR6 2B","FDK CORPORATION","OVERSEAS - FJ ASIA","LR6","G08NC","5,760","08-DEC-17","0.1333","0.1333","FOB","USD","768","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11,520","1,536"
"144","BLISTER","FI/17-156-LR03C1-6","'FI/17-156","86350","FJ UNIVERSAL POWER EU LR03 2B","FDK CORPORATION","OVERSEAS - FJ EUROPE","LR03","C1","28,800","15-JAN-18","0.0843","0.0843","FOB","USD","2,428","0","0","1","28,800","2,428","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
